iso_i,code,year,k_ppi
ITA,O,2001,99.20193487
ITA,O,2002,102.1450236
ITA,O,2003,102.9393337
ITA,O,2004,101.8018116
ITA,O,2005,96.95984928
ITA,O,2006,95.45688986
ITA,O,2007,97.52129097
ITA,O,2008,NA
ITA,O,2009,NA
ITA,O,2010,.
ITA,O,2011,.
ITA,P,1995,NA
ITA,P,1996,NA
ITA,P,1997,NA
ITA,P,1998,NA
ITA,P,1999,NA
ITA,P,2000,NA
ITA,P,2001,NA
ITA,P,2002,NA
ITA,P,2003,NA
ITA,P,2004,NA
ITA,P,2005,NA
ITA,P,2006,NA
ITA,P,2007,NA
ITA,P,2008,NA
ITA,P,2009,NA
ITA,P,2010,.
ITA,P,2011,.
JPN,AtB,1995,100
JPN,AtB,1996,100.6544251
JPN,AtB,1997,99.41023454
JPN,AtB,1998,97.74981368
JPN,AtB,1999,97.49089828
JPN,AtB,2000,96.29017886
JPN,AtB,2001,94.75182025
JPN,AtB,2002,94.68176557
JPN,AtB,2003,94.75010615
JPN,AtB,2004,95.38968743
JPN,AtB,2005,96.3602862
JPN,AtB,2006,97.20524567
JPN,AtB,2007,98.14280872
JPN,AtB,2008,100.306162
JPN,AtB,2009,96.97675437
JPN,AtB,2010,.
JPN,AtB,2011,.
JPN,C,1995,100
JPN,C,1996,100.7265985
JPN,C,1997,100.015123
JPN,C,1998,97.92462155
JPN,C,1999,96.38512783
JPN,C,2000,94.91759974
JPN,C,2001,93.49214804
JPN,C,2002,91.8160851
JPN,C,2003,90.8796894
JPN,C,2004,90.88163183
JPN,C,2005,91.33448603
JPN,C,2006,92.13537551
JPN,C,2007,93.0240387
JPN,C,2008,95.07455937
JPN,C,2009,91.91880148
JPN,C,2010,.
JPN,C,2011,.
JPN,15t16,1995,100
JPN,15t16,1996,100.8703883
JPN,15t16,1997,100.6046981
JPN,15t16,1998,98.42178359
JPN,15t16,1999,96.99699542
JPN,15t16,2000,95.63490673
JPN,15t16,2001,93.8060206
JPN,15t16,2002,91.79378913
JPN,15t16,2003,90.54590532
JPN,15t16,2004,90.50735247
JPN,15t16,2005,90.68937606
JPN,15t16,2006,91.48460872
JPN,15t16,2007,92.36699515
JPN,15t16,2008,94.40303267
JPN,15t16,2009,91.26956439
JPN,15t16,2010,.
JPN,15t16,2011,.
JPN,17t18,1995,100
JPN,17t18,1996,101.0060924
JPN,17t18,1997,101.0768935
JPN,17t18,1998,98.90552864
JPN,17t18,1999,97.25987226
JPN,17t18,2000,96.15099192
JPN,17t18,2001,94.42589488
JPN,17t18,2002,92.44934338
JPN,17t18,2003,91.1615789
JPN,17t18,2004,90.6924093
JPN,17t18,2005,91.1469186
JPN,17t18,2006,91.94616334
JPN,17t18,2007,92.83300155
JPN,17t18,2008,94.87931121
JPN,17t18,2009,91.73003408
JPN,17t18,2010,.
JPN,17t18,2011,.
JPN,19,1995,100
JPN,19,1996,101.0060924
JPN,19,1997,101.0768935
JPN,19,1998,98.90552864
JPN,19,1999,97.25987226
JPN,19,2000,96.15099192
JPN,19,2001,94.42589488
JPN,19,2002,92.44934338
JPN,19,2003,91.1615789
JPN,19,2004,90.6924093
JPN,19,2005,91.1469186
JPN,19,2006,91.94616334
JPN,19,2007,92.83300155
JPN,19,2008,94.87931121
JPN,19,2009,91.73003408
JPN,19,2010,.
JPN,19,2011,.
JPN,20,1995,100
JPN,20,1996,100.89042
JPN,20,1997,100.6206068
JPN,20,1998,98.80884922
JPN,20,1999,97.39230886
JPN,20,2000,96.32113872
JPN,20,2001,94.94253874
JPN,20,2002,93.28073588
JPN,20,2003,92.50257422
JPN,20,2004,91.94184524
JPN,20,2005,92.95052944
JPN,20,2006,93.7655896
JPN,20,2007,94.66997651
JPN,20,2008,96.75677845
JPN,20,2009,93.54518357
JPN,20,2010,.
JPN,20,2011,.
JPN,21t22,1995,100
JPN,21t22,1996,100.6907087
JPN,21t22,1997,100.4829001
JPN,21t22,1998,98.25906827
JPN,21t22,1999,96.61383483
JPN,21t22,2000,95.30561073
JPN,21t22,2001,93.22525512
JPN,21t22,2002,91.05688488
JPN,21t22,2003,89.50933658
JPN,21t22,2004,89.40972715
JPN,21t22,2005,89.53036565
JPN,21t22,2006,90.31543524
JPN,21t22,2007,91.18654477
JPN,21t22,2008,93.19656172
JPN,21t22,2009,90.10313918
JPN,21t22,2010,.
JPN,21t22,2011,.
JPN,23,1995,100
JPN,23,1996,100.6057844
JPN,23,1997,100.02571
JPN,23,1998,98.07391348
JPN,23,1999,96.71460972
JPN,23,2000,95.02758289
JPN,23,2001,93.32859505
JPN,23,2002,91.25626602
JPN,23,2003,90.4904663
JPN,23,2004,90.77732717
JPN,23,2005,91.04117199
JPN,23,2006,91.83948947
JPN,23,2007,92.72529879
JPN,23,2008,94.76923436
JPN,23,2009,91.62361095
JPN,23,2010,.
JPN,23,2011,.
JPN,24,1995,100
JPN,24,1996,100.7015793
JPN,24,1997,100.4417843
JPN,24,1998,98.51905892
JPN,24,1999,96.70262612
JPN,24,2000,95.20666908
JPN,24,2001,92.61495326
JPN,24,2002,89.76632444
JPN,24,2003,87.50875594
JPN,24,2004,87.48405578
JPN,24,2005,87.94846885
JPN,24,2006,88.71966717
JPN,24,2007,89.57538521
JPN,24,2008,91.54988752
JPN,24,2009,88.51112213
JPN,24,2010,.
JPN,24,2011,.
JPN,25,1995,100
JPN,25,1996,101.0757432
JPN,25,1997,101.066003
JPN,25,1998,99.07284377
JPN,25,1999,97.55810602
JPN,25,2000,96.39198395
JPN,25,2001,94.5538895
JPN,25,2002,92.90475196
JPN,25,2003,91.84383234
JPN,25,2004,91.53045298
JPN,25,2005,92.35873659
JPN,25,2006,93.16860746
JPN,25,2007,94.06723638
JPN,25,2008,96.14075216
JPN,25,2009,92.94960471
JPN,25,2010,.
JPN,25,2011,.
JPN,26,1995,100
JPN,26,1996,100.9268016
JPN,26,1997,100.8388488
JPN,26,1998,98.65275159
JPN,26,1999,97.07666715
JPN,26,2000,95.78930044
JPN,26,2001,94.14470276
JPN,26,2002,92.04209126
JPN,26,2003,90.52746014
JPN,26,2004,90.25584094
JPN,26,2005,90.28214409
JPN,26,2006,91.07380584
JPN,26,2007,91.95222999
JPN,26,2008,93.97912488
JPN,26,2009,90.85972714
JPN,26,2010,.
JPN,26,2011,.
JPN,27t28,1995,100
JPN,27t28,1996,100.8468826
JPN,27t28,1997,100.7542189
JPN,27t28,1998,98.58091124
JPN,27t28,1999,96.87977774
JPN,27t28,2000,95.62550443
JPN,27t28,2001,93.09227332
JPN,27t28,2002,90.82907729
JPN,27t28,2003,89.06562024
JPN,27t28,2004,88.71413745
JPN,27t28,2005,88.95812352
JPN,27t28,2006,89.73817526
JPN,27t28,2007,90.603717
JPN,27t28,2008,92.60088674
JPN,27t28,2009,89.52723611
JPN,27t28,2010,.
JPN,27t28,2011,.
JPN,29,1995,100
JPN,29,1996,100.6559744
JPN,29,1997,100.6788042
JPN,29,1998,98.3514463
JPN,29,1999,96.23493205
JPN,29,2000,94.88875095
JPN,29,2001,92.18993746
JPN,29,2002,89.31659542
JPN,29,2003,85.61897495
JPN,29,2004,85.42654424
JPN,29,2005,86.34852563
JPN,29,2006,87.10569445
JPN,29,2007,87.94584542
JPN,29,2008,89.88442792
JPN,29,2009,86.90094323
JPN,29,2010,.
JPN,29,2011,.
JPN,30t33,1995,100
JPN,30t33,1996,100.4168749
JPN,30t33,1997,100.555563
JPN,30t33,1998,98.26970181
JPN,30t33,1999,95.7185069
JPN,30t33,2000,94.32249578
JPN,30t33,2001,91.32121349
JPN,30t33,2002,88.33029131
JPN,30t33,2003,85.62153567
JPN,30t33,2004,85.01503966
JPN,30t33,2005,85.16457889
JPN,30t33,2006,85.91136597
JPN,30t33,2007,86.73999741
JPN,30t33,2008,88.65199952
JPN,30t33,2009,85.70942214
JPN,30t33,2010,.
JPN,30t33,2011,.
JPN,34t35,1995,100
JPN,34t35,1996,100.8936482
JPN,34t35,1997,101.0422645
JPN,34t35,1998,98.75754295
JPN,34t35,1999,96.7944838
JPN,34t35,2000,95.46946685
JPN,34t35,2001,92.51435662
JPN,34t35,2002,90.07892623
JPN,34t35,2003,88.05669547
JPN,34t35,2004,87.22548928
JPN,34t35,2005,87.42829568
JPN,34t35,2006,88.19493274
JPN,34t35,2007,89.04558961
JPN,34t35,2008,91.00841368
JPN,34t35,2009,87.98762114
JPN,34t35,2010,.
JPN,34t35,2011,.
JPN,36t37,1995,100
JPN,36t37,1996,100.6780923
JPN,36t37,1997,100.7233127
JPN,36t37,1998,98.65077662
JPN,36t37,1999,96.78671725
JPN,36t37,2000,95.49877393
JPN,36t37,2001,92.98373463
JPN,36t37,2002,90.44316547
JPN,36t37,2003,88.64141315
JPN,36t37,2004,88.21553218
JPN,36t37,2005,88.7457721
JPN,36t37,2006,89.52396178
JPN,36t37,2007,90.3874374
JPN,36t37,2008,92.3798397
JPN,36t37,2009,89.31352616
JPN,36t37,2010,.
JPN,36t37,2011,.
JPN,E,1995,100
JPN,E,1996,100.6532462
JPN,E,1997,99.82334664
JPN,E,1998,97.81019067
JPN,E,1999,96.19541763
JPN,E,2000,95.21474912
JPN,E,2001,93.88301352
JPN,E,2002,92.85789639
JPN,E,2003,92.36161424
JPN,E,2004,92.08577382
JPN,E,2005,94.6505001
JPN,E,2006,95.48046688
JPN,E,2007,96.40139411
JPN,E,2008,98.52636153
JPN,E,2009,95.25602985
JPN,E,2010,.
JPN,E,2011,.
JPN,F,1995,100
JPN,F,1996,100.3018924
JPN,F,1997,99.85386295
JPN,F,1998,97.93935356
JPN,F,1999,95.46369297
JPN,F,2000,94.35855211
JPN,F,2001,93.12348221
JPN,F,2002,91.70049036
JPN,F,2003,90.16686084
JPN,F,2004,89.93209213
JPN,F,2005,90.49981559
JPN,F,2006,91.29338604
JPN,F,2007,92.17392809
JPN,F,2008,94.20570985
JPN,F,2009,91.0787912
JPN,F,2010,.
JPN,F,2011,.
JPN,50,1995,100
JPN,50,1996,99.68226308
JPN,50,1997,99.51475857
JPN,50,1998,97.82941986
JPN,50,1999,94.2914354
JPN,50,2000,92.04143568
JPN,50,2001,90.03808366
JPN,50,2002,85.43638054
JPN,50,2003,81.68129903
JPN,50,2004,83.48083461
JPN,50,2005,84.09153803
JPN,50,2006,84.82891589
JPN,50,2007,85.6471069
JPN,50,2008,87.53501851
JPN,50,2009,84.62951647
JPN,50,2010,.
JPN,50,2011,.
JPN,51,1995,100
JPN,51,1996,100.6767285
JPN,51,1997,100.1986442
JPN,51,1998,98.92255894
JPN,51,1999,97.26611922
JPN,51,2000,96.21644701
JPN,51,2001,94.78682609
JPN,51,2002,92.91996378
JPN,51,2003,92.37446703
JPN,51,2004,92.3239409
JPN,51,2005,93.23061829
JPN,51,2006,94.04813448
JPN,51,2007,94.9552466
JPN,51,2008,97.04833672
JPN,51,2009,93.82706431
JPN,51,2010,.
JPN,51,2011,.
JPN,52,1995,100
JPN,52,1996,100.7720638
JPN,52,1997,100.6766959
JPN,52,1998,99.2329449
JPN,52,1999,97.05054414
JPN,52,2000,95.8912691
JPN,52,2001,94.51169577
JPN,52,2002,92.18354147
JPN,52,2003,91.34172213
JPN,52,2004,91.27444694
JPN,52,2005,92.00841079
JPN,52,2006,92.81520974
JPN,52,2007,93.71043007
JPN,52,2008,95.7760808
JPN,52,2009,92.59703769
JPN,52,2010,.
JPN,52,2011,.
JPN,H,1995,100
JPN,H,1996,100.8174417
JPN,H,1997,100.1633062
JPN,H,1998,98.21238339
JPN,H,1999,96.94248476
JPN,H,2000,95.6381756
JPN,H,2001,94.271428
JPN,H,2002,92.7621562
JPN,H,2003,91.91696956
JPN,H,2004,91.53704193
JPN,H,2005,92.36054708
JPN,H,2006,93.17043383
JPN,H,2007,94.06908035
JPN,H,2008,96.14263679
JPN,H,2009,92.95142678
JPN,H,2010,.
JPN,H,2011,.
JPN,60,1995,100
JPN,60,1996,100.5154738
JPN,60,1997,99.48767751
JPN,60,1998,97.69452141
JPN,60,1999,96.27791611
JPN,60,2000,94.7078577
JPN,60,2001,94.18472775
JPN,60,2002,93.50093784
JPN,60,2003,93.97028499
JPN,60,2004,93.93315938
JPN,60,2005,95.02460667
JPN,60,2006,95.8578539
JPN,60,2007,96.7824211
JPN,60,2008,98.91578747
JPN,60,2009,95.63252978
JPN,60,2010,.
JPN,60,2011,.
JPN,61,1995,100
JPN,61,1996,100.5154738
JPN,61,1997,99.48767751
JPN,61,1998,97.69452141
JPN,61,1999,96.27791611
JPN,61,2000,94.7078577
JPN,61,2001,94.18472775
JPN,61,2002,93.50093784
JPN,61,2003,93.97028499
JPN,61,2004,93.93315938
JPN,61,2005,95.02460667
JPN,61,2006,95.8578539
JPN,61,2007,96.7824211
JPN,61,2008,98.91578747
JPN,61,2009,95.63252978
JPN,61,2010,.
JPN,61,2011,.
JPN,62,1995,100
JPN,62,1996,100.5154738
JPN,62,1997,99.48767751
JPN,62,1998,97.69452141
JPN,62,1999,96.27791611
JPN,62,2000,94.7078577
JPN,62,2001,94.18472775
JPN,62,2002,93.50093784
JPN,62,2003,93.97028499
JPN,62,2004,93.93315938
JPN,62,2005,95.02460667
JPN,62,2006,95.8578539
JPN,62,2007,96.7824211
JPN,62,2008,98.91578747
JPN,62,2009,95.63252978
JPN,62,2010,.
JPN,62,2011,.
JPN,63,1995,100
JPN,63,1996,100.5154738
JPN,63,1997,99.48767751
JPN,63,1998,97.69452141
JPN,63,1999,96.27791611
JPN,63,2000,94.7078577
JPN,63,2001,94.18472775
JPN,63,2002,93.50093784
JPN,63,2003,93.97028499
JPN,63,2004,93.93315938
JPN,63,2005,95.02460667
JPN,63,2006,95.8578539
JPN,63,2007,96.7824211
JPN,63,2008,98.91578747
JPN,63,2009,95.63252978
JPN,63,2010,.
JPN,63,2011,.
JPN,64,1995,100
JPN,64,1996,97.59499697
JPN,64,1997,95.38912774
JPN,64,1998,91.06674745
JPN,64,1999,88.6456477
JPN,64,2000,86.1325589
JPN,64,2001,86.26611251
JPN,64,2002,84.07286086
JPN,64,2003,85.04754017
JPN,64,2004,84.33787395
JPN,64,2005,83.59524373
JPN,64,2006,84.3282697
JPN,64,2007,85.14163188
JPN,64,2008,87.01840135
JPN,64,2009,84.13004711
JPN,64,2010,.
JPN,64,2011,.
JPN,J,1995,100
JPN,J,1996,96.84647831
JPN,J,1997,100.9635718
JPN,J,1998,95.99368164
JPN,J,1999,94.01621184
JPN,J,2000,88.66161027
JPN,J,2001,86.40683224
JPN,J,2002,81.223195
JPN,J,2003,74.59384509
JPN,J,2004,75.40844291
JPN,J,2005,69.85078895
JPN,J,2006,70.4632932
JPN,J,2007,71.14292505
JPN,J,2008,72.71112226
JPN,J,2009,70.29766172
JPN,J,2010,.
JPN,J,2011,.
JPN,70,1995,100
JPN,70,1996,100.5038609
JPN,70,1997,98.36834926
JPN,70,1998,97.45509835
JPN,70,1999,97.3819894
JPN,70,2000,95.85522004
JPN,70,2001,94.92557048
JPN,70,2002,95.40323267
JPN,70,2003,96.3698358
JPN,70,2004,97.04364012
JPN,70,2005,98.98449991
JPN,70,2006,99.85247046
JPN,70,2007,100.8155665
JPN,70,2008,103.0378351
JPN,70,2009,99.61775658
JPN,70,2010,.
JPN,70,2011,.
JPN,71t74,1995,100
JPN,71t74,1996,97.77335986
JPN,71t74,1997,97.11367156
JPN,71t74,1998,93.58458526
JPN,71t74,1999,89.77807477
JPN,71t74,2000,81.78263207
JPN,71t74,2001,77.95875557
JPN,71t74,2002,71.18536715
JPN,71t74,2003,66.69881118
JPN,71t74,2004,64.60812936
JPN,71t74,2005,64.29751432
JPN,71t74,2006,64.86132329
JPN,71t74,2007,65.48692307
JPN,71t74,2008,66.93044553
JPN,71t74,2009,64.70885983
JPN,71t74,2010,.
JPN,71t74,2011,.
JPN,L,1995,100
JPN,L,1996,99.61929196
JPN,L,1997,98.26164885
JPN,L,1998,95.23856589
JPN,L,1999,92.15303197
JPN,L,2000,89.33813143
JPN,L,2001,87.95888365
JPN,L,2002,85.56595346
JPN,L,2003,85.61772784
JPN,L,2004,85.44113105
JPN,L,2005,85.44785334
JPN,L,2006,86.19712439
JPN,L,2007,87.02851203
JPN,L,2008,88.94687383
JPN,L,2009,85.99450885
JPN,L,2010,.
JPN,L,2011,.
JPN,M,1995,100
JPN,M,1996,100.5592889
JPN,M,1997,99.62222041
JPN,M,1998,97.69545865
JPN,M,1999,96.15222406
JPN,M,2000,94.50797864
JPN,M,2001,93.33883449
JPN,M,2002,92.1097265
JPN,M,2003,92.11568037
JPN,M,2004,91.89122251
JPN,M,2005,93.3117134
JPN,M,2006,94.12994069
JPN,M,2007,95.03784184
JPN,M,2008,97.1327526
JPN,M,2009,93.90867822
JPN,M,2010,.
JPN,M,2011,.
JPN,N,1995,100
JPN,N,1996,100.5844038
JPN,N,1997,100.2602641
JPN,N,1998,98.15107193
JPN,N,1999,96.34175021
JPN,N,2000,94.67975041
JPN,N,2001,93.2532444
JPN,N,2002,91.32688633
JPN,N,2003,90.64110906
JPN,N,2004,90.06523792
JPN,N,2005,91.13592544
JPN,N,2006,91.93507379
JPN,N,2007,92.82180503
JPN,N,2008,94.86786788
JPN,N,2009,91.71897059
JPN,N,2010,.
JPN,N,2011,.
JPN,O,1995,100
JPN,O,1996,100.3872761
JPN,O,1997,99.74590449
JPN,O,1998,97.2193275
JPN,O,1999,95.1374858
JPN,O,2000,93.46639147
JPN,O,2001,92.31720232
JPN,O,2002,89.47137341
JPN,O,2003,89.09829543
JPN,O,2004,88.69621698
JPN,O,2005,89.31042052
JPN,O,2006,90.09356146
JPN,O,2007,90.96253097
JPN,O,2008,92.96761001
JPN,O,2009,89.88178693
JPN,O,2010,.
JPN,O,2011,.
JPN,P,1995,NA
JPN,P,1996,NA
JPN,P,1997,NA
JPN,P,1998,NA
JPN,P,1999,NA
JPN,P,2000,NA
JPN,P,2001,NA
JPN,P,2002,NA
JPN,P,2003,NA
JPN,P,2004,NA
JPN,P,2005,NA
JPN,P,2006,NA
JPN,P,2007,NA
JPN,P,2008,NA
JPN,P,2009,NA
JPN,P,2010,.
JPN,P,2011,.
KOR,AtB,1995,100
KOR,AtB,1996,105.3678489
KOR,AtB,1997,112.3579718
KOR,AtB,1998,118.2102379
KOR,AtB,1999,116.5836324
KOR,AtB,2000,119.0388593
KOR,AtB,2001,122.7464244
KOR,AtB,2002,127.4104841
KOR,AtB,2003,135.6121139
KOR,AtB,2004,143.1026845
KOR,AtB,2005,146.0407468
KOR,AtB,2006,147.4278021
KOR,AtB,2007,150.9731788
KOR,AtB,2008,166.4905362
KOR,AtB,2009,173.1432961
KOR,AtB,2010,.
KOR,AtB,2011,.
KOR,C,1995,100
KOR,C,1996,104.5274506
KOR,C,1997,111.2525082
KOR,C,1998,119.7722907
KOR,C,1999,120.8578578
KOR,C,2000,125.3459137
KOR,C,2001,128.069354
KOR,C,2002,129.790152
KOR,C,2003,132.8050537
KOR,C,2004,137.0746145
KOR,C,2005,138.0181257
KOR,C,2006,139.3289843
KOR,C,2007,142.6795988
KOR,C,2008,157.3445237
KOR,C,2009,163.63182
KOR,C,2010,.
KOR,C,2011,.
KOR,15t16,1995,100
KOR,15t16,1996,102.736571
KOR,15t16,1997,108.5047508
KOR,15t16,1998,120.5668899
KOR,15t16,1999,116.6398427
KOR,15t16,2000,114.2836677
KOR,15t16,2001,116.5789503
KOR,15t16,2002,117.9789324
KOR,15t16,2003,122.9722055
KOR,15t16,2004,125.4809431
KOR,15t16,2005,123.5239814
KOR,15t16,2006,124.6971786
KOR,15t16,2007,127.6959242
KOR,15t16,2008,140.8207939
KOR,15t16,2009,146.447822
KOR,15t16,2010,.
KOR,15t16,2011,.
KOR,17t18,1995,100
KOR,17t18,1996,102.3406142
KOR,17t18,1997,107.5371125
KOR,17t18,1998,119.0520803
KOR,17t18,1999,112.6863604
KOR,17t18,2000,109.5280882
KOR,17t18,2001,111.1400528
KOR,17t18,2002,113.1513834
KOR,17t18,2003,118.2457535
KOR,17t18,2004,118.9472683
KOR,17t18,2005,116.1824899
KOR,17t18,2006,117.2859596
KOR,17t18,2007,120.1064785
KOR,17t18,2008,132.4512882
KOR,17t18,2009,137.743881
KOR,17t18,2010,.
KOR,17t18,2011,.
KOR,19,1995,100
KOR,19,1996,102.3406142
KOR,19,1997,107.5371125
KOR,19,1998,119.0520803
KOR,19,1999,112.6863604
KOR,19,2000,109.5280882
KOR,19,2001,111.1400528
KOR,19,2002,113.1513834
KOR,19,2003,118.2457535
KOR,19,2004,118.9472683
KOR,19,2005,116.1824899
KOR,19,2006,117.2859596
KOR,19,2007,120.1064785
KOR,19,2008,132.4512882
KOR,19,2009,137.743881
KOR,19,2010,.
KOR,19,2011,.
KOR,20,1995,100
KOR,20,1996,102.7857329
KOR,20,1997,108.2844764
KOR,20,1998,122.2066659
KOR,20,1999,119.5302999
KOR,20,2000,120.5400706
KOR,20,2001,121.7359623
KOR,20,2002,121.3856214
KOR,20,2003,122.8189809
KOR,20,2004,123.2108136
KOR,20,2005,120.1532829
KOR,20,2006,121.2944661
KOR,20,2007,124.2113825
KOR,20,2008,136.9781033
KOR,20,2009,142.4515821
KOR,20,2010,.
KOR,20,2011,.
KOR,21t22,1995,100
KOR,21t22,1996,101.2652818
KOR,21t22,1997,104.9188077
KOR,21t22,1998,113.8197222
KOR,21t22,1999,101.7458348
KOR,21t22,2000,91.55919514
KOR,21t22,2001,94.06060202
KOR,21t22,2002,98.0792152
KOR,21t22,2003,103.9105565
KOR,21t22,2004,102.1410813
KOR,21t22,2005,97.22229468
KOR,21t22,2006,98.14568557
KOR,21t22,2007,100.505915
KOR,21t22,2008,110.8361353
KOR,21t22,2009,115.2650128
KOR,21t22,2010,.
KOR,21t22,2011,.
KOR,23,1995,100
KOR,23,1996,103.5759467
KOR,23,1997,109.603561
KOR,23,1998,120.1644739
KOR,23,1999,117.6288075
KOR,23,2000,115.0478504
KOR,23,2001,119.2481468
KOR,23,2002,123.7060977
KOR,23,2003,131.6575346
KOR,23,2004,137.3496595
KOR,23,2005,138.5762131
KOR,23,2006,139.8923722
KOR,23,2007,143.2565353
KOR,23,2008,157.980759
KOR,23,2009,164.2934784
KOR,23,2010,.
KOR,23,2011,.
KOR,24,1995,100
KOR,24,1996,102.3849242
KOR,24,1997,107.8076899
KOR,24,1998,120.0491997
KOR,24,1999,114.6062321
KOR,24,2000,112.5786548
KOR,24,2001,114.0772157
KOR,24,2002,114.397647
KOR,24,2003,118.7661232
KOR,24,2004,120.3610025
KOR,24,2005,117.0669569
KOR,24,2006,118.1788269
KOR,24,2007,121.0208178
KOR,24,2008,133.4596053
KOR,24,2009,138.7924892
KOR,24,2010,.
KOR,24,2011,.
KOR,25,1995,100
KOR,25,1996,101.9801876
KOR,25,1997,106.4890581
KOR,25,1998,117.0911433
KOR,25,1999,108.8811309
KOR,25,2000,102.5339092
KOR,25,2001,104.9066162
KOR,25,2002,107.6179876
KOR,25,2003,111.8330183
KOR,25,2004,111.1566747
KOR,25,2005,107.0632677
KOR,25,2006,108.0801255
KOR,25,2007,110.6792605
KOR,25,2008,122.0551198
KOR,25,2009,126.9322943
KOR,25,2010,.
KOR,25,2011,.
KOR,26,1995,100
KOR,26,1996,102.7837994
KOR,26,1997,108.0690352
KOR,26,1998,120.9827965
KOR,26,1999,117.4587315
KOR,26,2000,116.5243584
KOR,26,2001,119.739896
KOR,26,2002,120.8764547
KOR,26,2003,123.0042478
KOR,26,2004,123.8567752
KOR,26,2005,120.6243114
KOR,26,2006,121.7699683
KOR,26,2007,124.6983197
KOR,26,2008,137.515089
KOR,26,2009,143.0100251
KOR,26,2010,.
KOR,26,2011,.
KOR,27t28,1995,100
KOR,27t28,1996,102.856872
KOR,27t28,1997,109.0131895
KOR,27t28,1998,120.0795008
KOR,27t28,1999,116.42708
KOR,27t28,2000,116.9857224
KOR,27t28,2001,118.927754
KOR,27t28,2002,118.3499403
KOR,27t28,2003,121.3902274
KOR,27t28,2004,123.4197301
KOR,27t28,2005,120.0674238
KOR,27t28,2006,121.2077915
KOR,27t28,2007,124.1226236
KOR,27t28,2008,136.8802215
KOR,27t28,2009,142.3497891
KOR,27t28,2010,.
KOR,27t28,2011,.
KOR,29,1995,100
KOR,29,1996,101.8408195
KOR,29,1997,106.4450821
KOR,29,1998,117.7877523
KOR,29,1999,109.5358979
KOR,29,2000,105.03808
KOR,29,2001,107.7111563
KOR,29,2002,109.8203262
KOR,29,2003,113.8536893
KOR,29,2004,113.6993097
KOR,29,2005,109.7480576
KOR,29,2006,110.7904148
KOR,29,2007,113.4547274
KOR,29,2008,125.1158554
KOR,29,2009,130.1153332
KOR,29,2010,.
KOR,29,2011,.
KOR,30t33,1995,100
KOR,30t33,1996,101.6430013
KOR,30t33,1997,106.0523873
KOR,30t33,1998,117.6434717
KOR,30t33,1999,107.8106017
KOR,30t33,2000,104.4846404
KOR,30t33,2001,105.6480665
KOR,30t33,2002,105.961254
KOR,30t33,2003,109.708517
KOR,30t33,2004,109.2025667
KOR,30t33,2005,104.1431305
KOR,30t33,2006,105.1322536
KOR,30t33,2007,107.6604975
KOR,30t33,2008,118.7260817
KOR,30t33,2009,123.4702319
KOR,30t33,2010,.
KOR,30t33,2011,.
KOR,34t35,1995,100
KOR,34t35,1996,101.605896
KOR,34t35,1997,105.9561162
KOR,34t35,1998,116.1442025
KOR,34t35,1999,106.37983
KOR,34t35,2000,98.41560128
KOR,34t35,2001,101.05207
KOR,34t35,2002,103.9925563
KOR,34t35,2003,109.8191723
KOR,34t35,2004,109.4372183
KOR,34t35,2005,104.7315345
KOR,34t35,2006,105.7262461
KOR,34t35,2007,108.2687745
KOR,34t35,2008,119.3968788
KOR,34t35,2009,124.1678332
KOR,34t35,2010,.
KOR,34t35,2011,.
KOR,36t37,1995,100
KOR,36t37,1996,102.9157294
KOR,36t37,1997,108.505643
KOR,36t37,1998,116.380725
KOR,36t37,1999,108.9454876
KOR,36t37,2000,103.5803729
KOR,36t37,2001,104.360553
KOR,36t37,2002,107.8581606
KOR,36t37,2003,116.5286139
KOR,36t37,2004,118.7777953
KOR,36t37,2005,116.8484133
KOR,36t37,2006,117.9582078
KOR,36t37,2007,120.7948931
KOR,36t37,2008,133.2104595
KOR,36t37,2009,138.5333879
KOR,36t37,2010,.
KOR,36t37,2011,.
KOR,E,1995,100
KOR,E,1996,105.3706488
KOR,E,1997,112.546708
KOR,E,1998,118.2260253
KOR,E,1999,116.6057476
KOR,E,2000,119.0402148
KOR,E,2001,122.7829342
KOR,E,2002,127.5740306
KOR,E,2003,136.319373
KOR,E,2004,144.9124475
KOR,E,2005,148.5649916
KOR,E,2006,149.9760215
KOR,E,2007,153.5826784
KOR,E,2008,169.3682459
KOR,E,2009,176.1359956
KOR,E,2010,.
KOR,E,2011,.
KOR,F,1995,100
KOR,F,1996,103.5348864
KOR,F,1997,109.3020039
KOR,F,1998,120.5872735
KOR,F,1999,118.4198873
KOR,F,2000,119.0272835
KOR,F,2001,121.2619899
KOR,F,2002,122.6728649
KOR,F,2003,126.3257207
KOR,F,2004,128.9966936
KOR,F,2005,128.4903493
KOR,F,2006,129.7107156
KOR,F,2007,132.8300279
KOR,F,2008,146.4825921
KOR,F,2009,152.3358588
KOR,F,2010,.
KOR,F,2011,.
KOR,50,1995,100
KOR,50,1996,104.408069
KOR,50,1997,110.6700044
KOR,50,1998,116.0914645
KOR,50,1999,110.9163543
KOR,50,2000,107.3147561
KOR,50,2001,111.1789713
KOR,50,2002,117.920896
KOR,50,2003,126.4430384
KOR,50,2004,130.0013254
KOR,50,2005,132.0644172
KOR,50,2006,133.3187291
KOR,50,2007,136.5248077
KOR,50,2008,150.5571295
KOR,50,2009,156.5732097
KOR,50,2010,.
KOR,50,2011,.
KOR,51,1995,100
